name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at
"BÁN NHÀ NGÕ 298 NGỌC LÂM, 52M 6 TẦNG, GARA THANG MÁY, MT KHỦNG 6.4M","SIÊU PHẨM NHÀ ĐẸP - TRUNG TÂM PHỐ NGỌC LÂM - 6 TẦNG THANG MÁY - MẶT TIỀN SIÊU ĐẸP 6.4M NỞ HẬU 6.5M - Ô TÔ VÀO NHÀ - VỊ TRÍ ĐẮC ĐỊA - GẦN TRƯỜNG HỌC - CHUNG CƯ ONE 18- TIỆN ÍCH BẠT NGÀN Diện tích: 52m² Mặt tiền rộng hơn 6m. Thiết kế 6 tầng Thang máy hiện đại máy Ý. Nhà dân xây Full nội thất cao cấp tiền tỷ Vị trí đắc địa Khu lõi quận Long Biên Cách mặt phố chỉ vài bước Tiện ích xung quanh ngập tràn. Gần ngay toà chung cư, kinh doanh sầm uất ngày đêm. #ngọc_lâm, #bồ_đề, #long_biên Liên hệ",Nhà,Hà Nội,Long Biên,Ngọc Lâm,,,17900000000.0,52.0,6.0,6.4,,5.0,4.0,4.0,Đông - Nam,Đông - Nam,2025-06-26T20:41:03.705000
"Bán nhà ngõ 106 Hoàng Quốc Việt 56m2 x 6 tầng thang máy ô tô tránh, kinh doanh - giá 2xtỷ","+ Vị trí siêu đẹp nhà nằm trong ngõ 106 Hoàng Quốc Việt khu phân lô vip, dân trí cao, an ninh tốt. Đường trước nhà ô tô tránh nhau thoải, vài bước ra mặt phố. Giao thông cực kỳ thuận tiện, kết nối nhanh với Nguyễn Văn Huyên, Cầu Giấy... + Nhà đẹp 6 tầng thang máy. + Sổ đỏ đẹp sẵn sàng giao dịch. + LH xem nhà miễn phí: Em Loan - Chuyên nhà đẹp. Hotline 24/24: [phone_number]",Nhà,Hà Nội,Cầu Giấy,Nghĩa Đô,Hoàng Quốc Việt,,29000000000.0,56.0,,,,,4.0,5.0,,,2025-06-03T09:32:58.813000
"Chính chủ - căn góc nhà liền kề siêu hiếm phố Yên Lãng Đống Đa, full nội thất ô tô vào nhà","* Vị trí đắc địa 2 mặt thoáng hiếm có. - Căn nhà tọa lạc tại vị trí vô cùng đắt giá: Phố Yên Lãng, trung tâm quận Đống Đa, cách ngã tư Thái Thịnh Thái Hà chỉ 100m, ra mặt phố chỉ 20m, giao thông thuận tiện kết nối toàn thành phố. - Căn góc 2 mặt thoáng, ban công siêu rộng, đón gió trời, ánh sáng tự nhiên cả ngày không bị nhà đối nhà, cực kỳ thoáng mát, riêng tư và yên tĩnh. * Thông tin chi tiết căn nhà: - Diện tích sổ đỏ: 56.7m2, từ tầng 2 cơi nới lên 66m². - Xây 7 tầng tâm huyết, kiên cố, móng chắc chắn, thiết kế chuẩn công năng. - Tổng diện tích sử dụng lên tới 500m² cực kỳ rộng rãi, thoải mái cho gia đình đông người hoặc kinh doanh. - Mặt tiền khủng 10m, hiếm có trong phân khúc, 2 ô tô vào tận nhà dễ dàng. * Nội thất và tiện ích vượt trội: - Toàn bộ nội thất gỗ óc chó tự nhiên, tủ bếp, tủ tường đóng theo thiết kế sang trọng và bền đẹp theo thời gian. Cửa gỗ Lim nguyên khối, kính cường lực 10 lớp cách âm cách nhiệt tuyệt đối. - Thang máy nhập khẩu từ Ý (650kg) chạy êm, thông 7 tầng. - Hệ thống Smarthome hiện đại: Mỗi phòng đều có khóa cửa vân tay Hafele, rèm cửa tự động, điều khiển ánh sáng - điều hòa thông minh. - Giếng trời trung tâm giúp ngôi nhà luôn sáng và thoáng tự nhiên. - Sân thượng rộng rãi, mái kính che tự động, view toàn cảnh thành phố, nhìn thẳng về Royal City cực lý tưởng để chill, trồng cây, tổ chức tiệc. * Công năng linh hoạt Đầu tư sinh lời cao: Căn nhà phù hợp nhiều mục đích sử dụng: - Ở gia đình đa thế hệ. - Làm văn phòng công ty, spa, phòng khám. - Cho thuê homestay/căn hộ dịch vụ sinh lời bền vững. - Tích sản lâu dài tại vị trí trung tâm thủ đô. * Pháp lý đầy đủ, sổ đỏ vuông vắn, không lỗi phong thủy. * Giá bán: 28,5 tỷ (có thương lượng cho khách thiện chí). * Liên hệ chính chủ: [phone_number]MR. Hưng) Miễn trung gian.",Nhà,Hà Nội,Đống Đa,Thịnh Quang,,,28500000000.0,56.7,,10.0,,,5.0,,,,2025-06-09T02:53:50.487000
Bán nhà thái hà - chỉ 300/1m2 - mặt ngõ oto - kinh doanh - 10m ra phố - nhà 2 mặt ngõ thông,"THÁI HÀ - CHỈ 300/1m2 - MẶT NGÕ OTO - KINH DOANH - 10m RA PHỐ - NHÀ 2 MẶT NGÕ THÔNG DTSD 59m x3t khung cột chắc chắn có thể lên thêm tầng SDCC cất két - chủ thiện chí chào 17,8 tỷ CTL LH E HẰNG [phone_number] xem nhà chính chủ #dongda #thaiha #bdsthocu",Nhà,Hà Nội,Đống Đa,Thịnh Quang,Thái Hà,,17800000000.0,59.0,,,,,3.0,3.0,,,2025-06-08T08:04:19.958000
Chính chủ bán giá thật căn 2 phòng ngủ 70m2 C14 Bắc Hà - Tố Hữu. Giá 4.65 tỷ,"Tôi cần bán gấp để chuyển công tác. Căn 70m² gồm có 2 phòng ngủ, 2 vệ sinh. Nhà hướng mát, chung cư vị trí mặt đường tiện đi lại, có sân chơi, siêu thị, trường học... Sổ đỏ chính chủ sẵn giao dịch. Giá bán 4.65 tỷ có thương lượng. Liên hệ [phone_number] Mr Tú (miễn trung gian).",Căn hộ chung cư,Hà Nội,Nam Từ Liêm,Trung Văn,Tố Hữu,Chung cư C14 Bắc Hà (Chung cư C14 - Bộ Công An),4650000000.0,70.0,,,,,2.0,2.0,Tây Nam,Đông Bắc,2025-06-12T08:03:10.548000
"Bán nhà Lô góc,View Hồ, Gara Ôtô, 37M, 5 tầng, MT 6M, Gía 6,8 Tỷ","Lô góc cực, 2 mặt thoáng, gió tươi mát, ánh sáng tự nhiên tràn ngập Nhà xây mới tinh , Gara ôtô Vị trí đẹp: đường rộng thông thoáng, đầu ngõ là trường cấp 1,2 Hoàng Liệt cách nhà chưa đến 50m, cách đường vành đai 3 chỉ khoảng 200m, Khu dân cư an ninh, dân trí cao, Gần các Tuyến phố sầm uất: Linh Đàm, Nguyễn Hữu Thọ, Đại Từ, Giải Phóng Mặt tiền: 6m Diện tích: 37m2 Giá :6,8 tỷ Pháp lý rõ ràng, Sổ đỏ hoa hậu Liên Hệ Ms Uyên: [phone_number]",Nhà,Hà Nội,Hoàng Mai,Hoàng Liệt,,,6800000000.0,37.0,5.0,6.0,,,4.0,,,,2025-06-16T00:34:04.145000
Bán căn hộ 2PN + view biển hồ lung linh,"Bán căn hộ 2PN + view biển hồ. Mã căn: U38 - 06 - 11. Loại hình: Căn hộ 2PN + 1. Diện tích thông thủy: 69.2 m². Hướng: Đông Nam Đông Bắc. Tầng: Cao, Tòa T4. Tình trạng: Căn thứ cấp đã có sổ hồng, sang tên nhanh. Giá bán & Ưu đãi. Giá thanh toán sớm: Chỉ từ 4.818 tỷ. Giá tổng: 5.53 tỷ (tương đương ~69.62 triệu/m²). Hỗ trợ vay vốn ngân hàng, thủ tục pháp lý rõ ràng. Lợi thế căn hộ. Thiết kế 2PN + 1 linh hoạt tối ưu không gian sống và làm việc. View nội khu + biển hồ OCP không gian sống trong lành, thư giãn mỗi ngày. Ánh sáng tự nhiên, ban công thoáng hướng đẹp, phong thủy tốt. Vị trí trung tâm phân khu The Crown kế cận biển hồ, công viên, trường học và chuỗi tiện ích 5 sao của Vinhomes. Liên hệ ngay để xem căn thực tế & nhận tư vấn chuyên sâu: Hotline/Zalo: [phone_number] Số lượng căn đẹp giới hạn chốt sớm để không bỏ lỡ cơ hội an cư tại đại đô thị đáng sống bậc nhất Hà Nội!",Căn hộ chung cư,Hà Nội,Gia Lâm,Đa Tốn,,Masteri Waterfront,5530000000.0,69.2,,,,,2.0,1.0,Đông Bắc,Đông Nam,2025-06-20T15:19:55.670000
"Cần bán căn hộ 138m2 3PN rộng rãi, 100% các phòng đều có ánh sáng tự nhiên, tầng trung, giá tốt","Chính chủ cần bán căn hộ tại chung cư The Wisteria. - Diện tích 138m², thiết kế đẹp với 3PN 3VS. - 100% có ban công đón gió và ánh sáng tự nhiên. - Phù hợp với gia đình thích không gian rộng rãi. - View thoáng, không bị che chắn. - Giá 7,2 tỷ (bao thuế phí). - Hỗ trợ vay ngân hàng 70% giá trị căn hộ. Anh chị quan tâm liên hệ em Tiến: [phone_number]",Căn hộ chung cư,Hà Nội,Hoài Đức,Kim Chung,Quốc lộ 32,The Wisteria,7200000000.0,138.0,,,,,3.0,3.0,,Đông Nam,2025-06-01T08:36:25.236000
"Bán nhà kinh doanh phố Vọng 5 tầng 30m2 - 8,9 tỷ - ô tô tránh","* Nhà mặt ngõ thông Phố Vọng kinh doanh sầm uất. Trước nhà ô tô tránh, ngõ thông sang Đại La, Giải Phóng, Minh Khai. * Nhà 5 tầng khung cột chắc chắn. Mỗi tầng 1 phòng wc khép kín. Diện tích 30m2. Mặt tiền 3,8m. * Gần đại học Xây Dựng, Bách Khoa, bệnh viện Bạch Mai. Sổ đỏ đẹp! Sẵn sàng giao dịch! Phone Ms Hoàn để xem nhà nhé!",Nhà,Hà Nội,Hai Bà Trưng,,Phố Vọng,,8900000000.0,30.0,5.0,3.8,,,4.0,4.0,,,2025-06-11T08:38:07.310000
"6 tỷ 50 triệu căn 107m2 3PN tòa CT1 Gelexia 885 Tam Trinh, Hoàng Mai, HN tầng trung.","Bán nhanh 6 tỷ 50 triệu. Căn góc 3 phòng ngủ tòa CT1 diện tích 107m2. Tại chung cư Gelexia 885 Tam Trinh - Hoàng Mai - Hà Nội. - Cửa chính hướng: Tây Nam. - Ban công: Đông Bắc. - Thiết kế 3 phòng ngủ, 2WC + 1 phòng khách siêu rộng + 1 bếp chữ L như bếp nhà đất + 2 ban công. - Tầng trung đẹp. - Nội thất: Full đồ đẹp như hình. - Chỉ: 6,05 tỷ thu về. Liên hệ: em Thu.",Căn hộ chung cư,Hà Nội,Hoàng Mai,Yên Sở,Tam Trinh,Gelexia Riverside,6050000000.0,107.0,,,,,3.0,2.0,Tây - Nam,Đông - Bắc,2025-06-24T08:32:17.723000
"Chính chủ cần bán nhà tại phố Trần Quốc Vượng, 7,5 tỷ, 35m2, view đẹp chỉ với","Nhà tại phố Trần Quốc Vượng, Phường Dịch Vọng, Cầu Giấy, Hà Nội, với diện tích 35m2 và giá chỉ 7,5 tỷ VND. Ngôi nhà 5 tầng, mặt tiền 3.8m, tạo không gian sống rộng rãi và thoáng đãng, phù hợp cho gia đình hoặc có thể làm văn phòng kinh doanh. Đặc biệt, phong thủy tốt sẽ mang lại tài lộc cho gia chủ. - Pháp lý đầy đủ sẵn sàng giao dịch. - Mặt tiền rộng, dễ dàng cho việc kinh doanh. Địa điểm tiện ích xung quanh: + Siêu thị: Winmart + , Pico. + Công viên: Công viên Cầu Giấy. + Trường học: Trường đại học Ngoại Ngữ - ĐHQGHN, Trường mầm non Dịch Vọng, trường phổ thông Hermann Gmeiner. + Bệnh viện: Bệnh viện 19 - 8 Bộ Công An, Bệnh viện Mắt Quốc tế Việt - Nga, bệnh viện đa khoa Y Học Cổ Truyền Hà Nội. Để biết thêm thông tin chi tiết, vui lòng liên hệ với Đỗ Văn Huy qua số điện thoại [phone_number]",Nhà,Hà Nội,Cầu Giấy,Dịch Vọng,Trần Quốc Vượng,,7500000000.0,35.0,,4.0,,,,,,,2025-06-06T08:59:46.197000
Chính Chủ Bán Nhà 4 Tầng Mặt đường 24m Hà Phong,"Chính Chủ Bán Nhà 4 Tầng Mặt 24m Kinh Doanh KĐT Hà Phong Nhà sẵn có cho thuê Kinh doanh gi cũng được, dân cư đông sầm uất Gần ĐH tài chính ,Gần SBNB trung tâm Hà Nội Gần các khu công nghiệp TTTM Gần hồ điều hòa",Biệt thự/Nhà liền kề,Hà Nội,Mê Linh,,,Khu đô thị Hà Phong Mê Linh,26500000000.0,160.0,,8.0,,,,,,,2025-06-18T14:58:59.719000
Chủ gửi bán nhà đỗ đức dục 6 tầng - thang máy - cách oto 20m - cửa nhà có sân chơi 6.5 tỉ,"VỊ TRÍ : Sau bảo tàng Hà nội, một bên là trung tâm hội nghị quốc gia, khách sạn Mariot, bên kia đi thông ra Mễ Trì, Sân vận động, BV Hồng ngọc * Nhà đẹp mới ở luôn, full nội thất long lanh. Quanh nhà nhộn nhịp tiện ích mua bán, kinh doanh hàng quán tấp nập, khu vực phát triển từng ngày. * Cửa nhà có sân chơi cực rộng rãi, cách mặt ngõ oto chỉ 20m. Ngõ thông các ngả, giao thông thuận tiện. Anh chị em làm văn phòng quanh khu vực keangnam, phạm hùng, trung yên, The Manor, The Garden mua ở đây thì không thể tốt hơn, đi làm gần, không lo tắc đường, mọi tiện ích ra ngõ không thiếu gì. Giá như lợn chết : giữa lòng Hà Nội mà chỉ có 6,5 tỉ. (Sổ đỏ chính chủ nhé) * Thiết kế: + Tầng 1: Phòng bếp ăn, để xe. + Tầng 2: Phòng khách, vs + Tầng 3, 4, 5: Mỗi tầng 1 phòng ngủ vệ sinh khép kín. + Tầng 6: Phòng thờ, sân phơi. * FULL NỘI THẤT TẤT CẢ CÁC PHÒNG. * Sổ đỏ chính chủ sắc nét như cọc tiền. Sẵn sàng sang tên. GỌI EM DŨNG - ĐỈNH CAO NHÀ PHỐ ĐỂ XEM NHÀ VÀ ÉP GIÁ.",Nhà,Hà Nội,Nam Từ Liêm,Mễ Trì,Đỗ Đức Dục,,6500000000.0,30.0,,3.0,,,3.0,4.0,,,2025-06-27T16:49:20.878000
"Bán LK mới hiện đại KĐT HD Mon, Hàm Nghi, Mỹ Đình. DT 96m2 x 7T, mặt tiền 6m. Giá 48 tỷ TL tốt","Cần bán nhanh nhà mới hiện đại LK HD Mon Hàm Nghi, Mỹ Đình, Q Nam Từ Liêm. Diện tích 96m2 xây 6 tầng 1 tum mặt tiền 6m. Hiện trạng nhà mới hoàn thiện được hơn 2 năm còn như mới, full nội thất sịn sò chủ tặng lại cho khách mua. + Vị trí đắc địa khu phân lô liền kề VIP nhất, xung quanh công năng tiện ích ngập tràn, giao thông thuận tiện. + Nhà thiết kế 7 tầng thang máy sịn sò. - Tầng 1: Thông sàn + vệ sinh + Gaza ô tô. - Tầng 2: Thông sàn cho thuê văn phòng. - Tầng 3: Phòng khách + Phòng bếp + bàn ăn + vệ sinh (Thông sàn). - Tầng 4,5,6: Tầng 2 phòng, trong đó có 01 phòng to khép kín. - Tầng 7: Phòng thờ + Sân phơi + tum. Sổ đỏ chính chủ, vuông vắn như tờ A4 cất két chờ giao dịch. Pháp lý chuẩn chỉ, trong sáng. Giá chào bán nhanh 48 tỷ còn TL. Xem nhà liên hệ e Hạnh",Biệt thự/Nhà liền kề,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Hàm Nghi,Mon City,48000000000.0,96.0,7.0,6.0,,,6.0,6.0,,,2025-06-29T10:04:14.335000
"Lô đất 3 mặt đường 137.8m2, ô tô tránh, sát ĐL Thăng Long, ga Metro, ĐHQG tại Hoà Lạc, 33tr/m2","Dành cho NĐT đang đi săn đất đẹp, diện tích nhỏ tại trung tâm Hoà Lạc. Duy nhất lô đất có diện tích 137.8m2, lô đất ba hai mặt đường. Vị trí cực kì đắc địa, cách Đại học Quốc gia chỉ 2km, cách Đại lộ Thăng Long, ga đường sắt trên cao Metro chỉ hơn 1km. Đường vào rộng rãi, ba ô tô tránh, nằm tại trung tâm của Hoà Lạc. Dân cư đông đúc, hiện hữu, là khu vực được đầu tư và quy hoạch đẹp nhất Hoà Lạc hiện nay. Nơi tập trung nhiều cán bộ Đại học Quốc gia, người Hà Nội chọn làm nơi sinh sống, nghỉ dưỡng. Không khí trong lành, mát mẻ với tầm view cực đẹp. Đơn giá rẻ nhất thị trường cho một siêu phẩm hiếm có tại Hoà Lạc. Giá chỉ 33 tr/m2 trong khi những khu vực tương đương giá trên 40tr/m2. Phù hợp đầu tư sinh lời với tính thanh khoản cao hoặc xây nhà ở, nhà trọ. Giá tốt nhất thị trường. Liên hệ ngay Mr Tiến [phone_number] (24/7) - Chuyên BĐS Hòa Lạc để nhận thông tin chi tiết và mới nhất. Cảm ơn quý anh chị đã xem tin. Trân trọng hợp tác!",Đất,Hà Nội,Quốc Oai,Đông Xuân,Đồng Lư,,4550000000.0,137.8,,7.5,,,,,,,2025-06-26T13:50:51.375000
"Bán nhà 180 Tây Mỗ, mới kinh koong 37m2 x 4 tầng x giá chỉ 5.2 tỷ [phone_number]","Chính chủ gửi bán nhà Ngõ 180 Tây Mỗ, Nam Từ Liêm Hà Nội Vị trí đẹp Giao thông thuận tiện Khu dân cư an ninh, yên tĩnh Diện tích: 37m² Kết cấu: 4 tầng kiên cố Pháp lý: Sổ đỏ chính chủ Giá bán: Chỉ 5.2 tỷ Có thương lượng nhẹ Thiết kế hợp lý, nhà còn mới, chỉ việc xách vali về ở Đường ngõ rộng, sạch sẽ, ô tô đỗ cách nhà chỉ vài bước chân Gần trường học, chợ, siêu thị, trung tâm hành chính đầy đủ tiện ích sống Liên hệ chính chủ: [phone_number] Nhanh tay sở hữu căn nhà đẹp giá tốt tại khu vực Tây Mỗ đang phát triển mạnh mẽ!",Nhà,Hà Nội,Nam Từ Liêm,,,Khu đô thị Tây Mỗ,5200000000.0,37.0,,,,,3.0,4.0,,,2025-06-12T04:56:38.240000
"Bán 75m đất tái định cư HOA ĐỘNG phường Cự Khối, giá đầu tư, định cư đều được, đường siêu rộng 13m","+ Diện tích đất: 75m2. Mặt tiền: 4,5m. Đường 13m vỉa hè 3m + Lô đất ngay khu tái định cư HOa Động Cự Khối, cách công viên Cự Khối 20m, gần chợ và trường học. Vị trí đẹp để đầu tư hoặc định cư lâu dài. Xung quanh dân cư văn minh, đường xá sạch sẽ, thoáng mát quanh năm. +++ Liên hệ xem đất GỌI NGAY: [phone_number] - TRINH TRẦN + Bất động sản TRẦN PHÚ: Chuyên bất động sản vị trí đẹp với giá tốt hàng đầu Long Biên, Gia Lâm. + Miễn phí môi giới, hỗ trợ thủ tục pháp lý, hỗ trợ vay vốn ngân hàng lãi suất thấp chỉ 6,5%/năm.",Đất,Hà Nội,Long Biên,Cự Khối,Hoa Lâm,,13150000000.0,76.0,,,,,,,Tây Nam,,2025-06-19T14:38:13.915000
Bán chung cư cao cấp Nelson Láng Hạ Ba Đình 87m2 nội thất Cđt ở ngay sổ lâu dài [phone_number],"THE NELSON PRIVATE RESIDENCES - 29 LÁNG HẠ - ĐẲNG CẤP THƯỢNG LƯU GIỮA TRUNG TÂM BA ĐÌNH 1 Dự án hạng sang Hiếm có khó tìm đầy đủ pháp lý - duy nhất tại trung tâm quận Ba Đình, Hà Nội Vị trí độc tôn: Số 9, ngõ 29 Láng Hạ, Ba Đình, Hà Nội - Diện tích: 87-106m (2-3PN) Quy mô: 24 tầng căn hộ, 3 tầng hầm, với chỉ 175 căn hộ độc bản. Giá từ 12 tỷ - Sở hữu lâu dài, sẵn sàng bàn giao trong quý 4/2025 Điểm nhấn của The Nelson: Tọa độ vàng: Cạnh các cơ quan đầu não như Tòa nhà Quốc hội, Văn phòng Chính phủ, các đại sứ quán Mỹ Úc Nhật Bản. Gần bệnh viện Nhi Trung ương, Đa khoa Xanh Pôn; Gần các trường top đầu như Đại học Ngoại thương, Học viện Ngoại giao, Luật Hà Nội cũng như các nhu cầu về mua sắm, ăn uống và giải trí bậc nhất Hà Thành Vận hành tiêu chuẩn khách sạn 5 sao: Dịch vụ dọn dẹp, giặt là theo yêu cầu, dịch vụ booking đặt xe/nhà hàng, trường mẫu giáo, không gian tổ chức tiệc riêng cho cư dân, khu lounge cafe sang trọng; phòng sky sauna và jacuzzi, gym, vườn dạo bộ và khu vui chơi trẻ em, sân thiền yoga Trải nghiệm riêng tư: Mặt View 3 Hồ Hoàng Cầu; Thành Công; Giảng Võ và công viên Indira Gandhi đẹp nhất Hà Nội Được phát triển bởi: Indochina Capital (ICC) Vận hành chuyên nghiệp: Savills Việt Nam Sống khác biệt, khẳng định đẳng cấp tại The Nelson! LH: [phone_number]",Căn hộ chung cư,Hà Nội,Ba Đình,Thành Công,Láng Hạ,The Nelson Private Residences,12000000000.0,87.0,,,,,2.0,,,,2025-06-06T09:20:39.837000
"Bán đất mặt phố Nguyễn Ngọc Vũ, Cầu Giấy, 73m2, nhà 3,5 tầng, giá 11,25 tỷ, thương lượng","Sở hữu đất kèm nhà mặt phố Nguyễn Ngọc Vũ, quận Cầu Giấy. Diện tích đất là 73m2, trên đất có nhà 3.5 tầng. Vị trí nhà mặt phố kinh doanh sầm uất, phù hợp vừa ở vừa kinh doanh hoặc cho thuê. Giá bán: 11,25 tỷ (có thương lượng). Liên hệ ngay [phone_number] để biết thêm thông tin chi tiết và xem nhà.",Nhà,Hà Nội,Cầu Giấy,,Nguyễn Ngọc Vũ,,11250000000.0,73.0,3.0,,,,,,,,2025-06-04T13:52:08.242000
Tôi chính chủ cần bán nhà mới 3 tầng 52m2 đường Trần Khát Chân,"Cách phố chỉ 50m, thuộc khu vực kinh doanh sầm uất, giao thông thuận tiện. Xung quanh đầy đủ tiện ích trung tâm thương mại, bệnh viện, trường học, siêu thị, nhà hàng. - Tầng 1: Để xe rộng rãi, phòng khách thiết kế tủ rượu cao cấp, bếp hiện đại đầy đủ tiện nghi, WC riêng. - Tầng 2: 2 phòng ngủ riêng biệt, WC, cửa sổ lớn đón ánh sáng tự nhiên, không gian thoáng mát. - Tầng 3 Phòng thờ + phòng ngủ + sân phơi rộng rãi, thoáng. - Sổ đỏ tên tôi giấy tờ đầy đủ, sẵn sàng bàn giao ngay. Vị trí trung tâm, tiện ích, dễ dàng di chuyển đến các quận lân cận. - Tận dụng tối đa ánh sáng và không gian sống. - Sổ đỏ rõ ràng, an toàn pháp lý tuyệt đối.",Nhà,Hà Nội,Hai Bà Trưng,Bạch Đằng,Trần Khát Chân,,7650000000.0,52.0,,3.5,,,3.0,3.0,,,2025-06-27T05:49:38.243000
